PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
2501,234523875,-77.217369,-3.604115,0.038035,0.018787,-0.013538,0.043497,1.301977,0.067534,-0.051879
2502,234540542,-77.197784,-3.602562,0.036065,-0.014488,0.028861,0.050422,1.523386,0.131438,0.040282
2503,234557209,-77.189980,-3.602069,0.034773,0.004992,0.039445,0.038393,0.818947,0.095209,-0.017250
2504,234573876,-77.200615,-3.602201,0.036255,-0.008830,0.020568,0.036443,-0.277193,-0.074187,-0.017301
2505,234590543,-77.217857,-3.602698,0.037641,0.007613,0.005184,0.055938,-0.673307,-0.078772,-0.040097
2506,234607210,-77.221756,-3.602078,0.038126,0.006292,-0.011986,0.044094,0.122627,-0.009528,0.012992
2507,234623877,-77.209610,-3.600805,0.038430,-0.003349,-0.003226,0.051721,1.086395,0.012954,0.047428
2508,234640544,-77.195343,-3.599421,0.036860,0.010202,0.018363,0.048333,1.206096,0.114559,0.032342
2509,234657211,-77.193314,-3.597804,0.037446,0.008468,0.013008,0.063503,0.477581,0.016206,0.069417
2510,234673878,-77.202980,-3.597587,0.037789,0.004564,0.022017,0.041537,-0.222011,-0.006903,-0.011564
2511,234690545,-77.216270,-3.598736,0.038707,0.012533,0.006820,0.038952,-0.439488,-0.056835,-0.084330
2512,234707212,-77.222855,-3.599315,0.038696,-0.000075,-0.007305,0.044641,-0.039533,-0.006839,-0.060344
2513,234723879,-77.216606,-3.599119,0.038114,-0.002497,-0.022851,0.041055,0.729443,0.040001,-0.023743
2514,234740546,-77.205643,-3.597784,0.039797,-0.005334,0.007719,0.040421,1.019738,-0.072714,0.072606
2515,234757213,-77.201401,-3.597801,0.038872,0.000462,0.023618,0.050204,0.605785,0.067675,-0.042901
2516,234773880,-77.206573,-3.597928,0.038835,0.004802,0.016670,0.056371,0.045046,0.002312,-0.034142
2517,234790547,-77.213661,-3.599171,0.039505,0.010819,0.005254,0.033692,-0.066670,-0.054581,-0.089145
2518,234807214,-77.216194,-3.599559,0.039817,0.002477,-0.003290,0.047844,0.205945,-0.020106,-0.046321
2519,234823881,-77.212830,-3.600049,0.038877,-0.000333,0.005505,0.046231,0.552895,0.051539,-0.067771
2520,234840548,-77.209328,-3.599860,0.038003,0.005575,0.005907,0.021350,0.562999,0.061643,-0.029198
2521,234857215,-77.209152,-3.599722,0.038368,0.001000,0.019454,0.034103,0.367241,-0.013101,-0.015124
2522,234873882,-77.209587,-3.600280,0.038666,-0.009985,0.013595,0.046013,0.329232,-0.005071,-0.059396
2523,234890549,-77.206566,-3.600669,0.038422,0.008528,0.010966,0.037034,0.534838,0.023544,-0.055669
2524,234907216,-77.205017,-3.600833,0.037572,-0.011307,0.011808,0.040563,0.447050,0.050284,-0.047371
2525,234923883,-77.206314,-3.601721,0.037491,-0.004463,0.015744,0.030830,0.278160,-0.016482,-0.077056
2526,234940550,-77.207031,-3.602400,0.037628,0.006343,0.004708,0.033792,0.313365,0.000928,-0.068604
2527,234957217,-77.205505,-3.602625,0.037370,-0.011336,-0.007870,0.036493,0.445783,0.024236,-0.045693
2528,234973884,-77.201393,-3.603514,0.037119,-0.002870,0.002864,0.052315,0.600061,0.013261,-0.083856
2529,234990551,-77.197327,-3.602656,0.036812,-0.001990,0.022897,0.050937,0.597871,0.031305,0.020036
2530,235007218,-77.201454,-3.602194,0.037772,-0.011385,0.017564,0.043382,0.111806,-0.032528,0.008779
2531,235023885,-77.213860,-3.602724,0.038313,-0.000168,0.003569,0.046618,-0.387981,-0.019581,-0.054619
2532,235040552,-77.224144,-3.602826,0.040544,0.005010,-0.008746,0.042894,-0.252208,-0.124311,-0.004265
2533,235057219,-77.221519,-3.602691,0.040047,-0.004456,-0.009356,0.041651,0.510480,0.048363,-0.028801
2534,235073886,-77.210114,-3.601946,0.039370,-0.006340,0.016066,0.044122,1.036066,0.073925,0.001518
2535,235090553,-77.200745,-3.600991,0.040069,-0.007390,0.011934,0.051163,0.919925,-0.015944,0.035877
2536,235107220,-77.198502,-3.602807,0.040467,-0.007123,0.015846,0.066830,0.490758,-0.030927,-0.130932
2537,235123887,-77.199944,-3.603860,0.040501,-0.009861,0.010615,0.047040,0.268133,0.001172,-0.091911
2538,235140554,-77.200958,-3.605368,0.041349,0.000713,0.008692,0.040310,0.296960,-0.063058,-0.105050
2539,235157221,-77.197540,-3.605252,0.040933,-0.011011,0.002042,0.034421,0.558863,0.033008,-0.026343
2540,235173888,-77.190361,-3.604556,0.041081,-0.008552,0.005075,0.043255,0.787930,0.005270,0.014682
2541,235190555,-77.185867,-3.604626,0.040977,0.000789,0.016465,0.042695,0.625392,-0.004482,-0.028878
2542,235207222,-77.190834,-3.604999,0.042494,0.018593,0.033346,0.037149,0.062937,-0.086200,-0.029519
2543,235223889,-77.197006,-3.604576,0.042802,-0.002774,0.005350,0.047954,-0.012704,-0.016238,0.002760
2544,235240556,-77.199043,-3.603604,0.043577,-0.001154,-0.015663,0.044108,0.235105,-0.017353,0.037260
2545,235257223,-77.197441,-3.603727,0.042764,0.007495,0.006069,0.045002,0.448792,0.053089,-0.046538
2546,235273890,-77.196053,-3.603467,0.041847,0.004243,0.005492,0.036845,0.435333,0.070313,-0.026855
2547,235290557,-77.198067,-3.603835,0.040938,-0.001498,0.028386,0.045345,0.232057,0.054318,-0.061214
2548,235307224,-77.205147,-3.603920,0.041553,0.004950,0.016922,0.052601,-0.066760,-0.032861,-0.023986
2549,235323891,-77.211784,-3.603398,0.041715,-0.005032,-0.000420,0.047584,-0.042581,0.011507,0.003451
2550,235340558,-77.214127,-3.603558,0.041278,-0.005243,-0.010925,0.036193,0.212925,0.032381,-0.044272
2551,235357225,-77.210724,-3.603542,0.039793,-0.007234,-0.008164,0.038589,0.554137,0.081160,-0.043926
2552,235373892,-77.205452,-3.603534,0.039446,-0.008734,0.003988,0.041839,0.670175,0.022200,-0.031452
2553,235390559,-77.201256,-3.602523,0.041093,0.003219,0.022483,0.042359,0.612406,-0.053543,0.048325
2554,235407226,-77.198303,-3.602969,0.039790,-0.005181,0.005928,0.050961,0.526437,0.089241,-0.075096
2555,235423893,-77.199806,-3.602811,0.040507,-0.007810,0.002749,0.036691,0.268287,-0.022693,-0.011718
2556,235440560,-77.201622,-3.603178,0.040215,-0.002459,-0.004128,0.049235,0.245402,0.016808,-0.052455
2557,235457227,-77.199745,-3.603159,0.041461,0.001814,-0.017657,0.038011,0.473188,-0.053889,-0.011974
2558,235473894,-77.194756,-3.604216,0.040800,-0.003020,0.001953,0.038335,0.649967,0.047813,-0.102092
2559,235490561,-77.192551,-3.601983,0.040395,-0.000155,0.015133,0.049218,0.484778,0.067803,0.096028
2560,235507228,-77.191673,-3.602061,0.040381,0.004176,0.011045,0.035966,0.408375,0.017487,-0.034577
2561,235523895,-77.191399,-3.601895,0.039575,-0.013081,0.014684,0.039756,0.368202,0.064960,-0.030838
2562,235540562,-77.193695,-3.602187,0.038465,0.011083,0.007017,0.053260,0.213744,0.072298,-0.060971
2563,235557229,-77.195656,-3.602565,0.039695,-0.010284,0.002877,0.044321,0.242700,-0.078785,-0.031888
2564,235573896,-77.193253,-3.602335,0.039854,0.006333,-0.006856,0.036249,0.498263,0.015476,-0.015291
2565,235590563,-77.193367,-3.602497,0.039313,0.002337,0.006043,0.044917,0.347135,0.030972,-0.042799
2566,235607230,-77.193756,-3.602281,0.040299,-0.003787,0.010837,0.034722,0.335879,-0.047729,-0.002382
2567,235623897,-77.195381,-3.601791,0.040309,0.002298,0.009953,0.061059,0.257977,0.023993,-0.002356
2568,235640564,-77.195930,-3.601289,0.040460,0.003627,0.005479,0.052837,0.321510,-0.000243,0.003951
2569,235657231,-77.197258,-3.600530,0.040469,0.003018,0.006574,0.037990,0.277494,0.010290,0.018025
2570,235673898,-77.198219,-3.600202,0.039559,0.004528,0.019406,0.040999,0.295513,0.055855,-0.017916
2571,235690565,-77.202621,-3.599441,0.040582,-0.009310,0.004423,0.034726,0.095017,-0.041198,0.029115
2572,235707232,-77.208710,-3.599220,0.040485,-0.005448,0.000264,0.053184,-0.011871,0.031100,-0.019863
2573,235723899,-77.211700,-3.599926,0.039963,0.011510,-0.006631,0.047048,0.172124,0.050515,-0.082306
2574,235740566,-77.206383,-3.600188,0.039636,-0.006298,0.005539,0.030579,0.672788,0.021265,-0.047678
2575,235757233,-77.196335,-3.601157,0.038960,0.007210,0.007883,0.029414,0.955181,0.043125,-0.095599
2576,235773900,-77.187508,-3.599800,0.038733,-0.000557,0.012968,0.036736,0.885130,0.034699,0.049208
2577,235790567,-77.183311,-3.600425,0.039041,0.003494,0.012802,0.047588,0.608436,-0.013677,-0.061727
2578,235807234,-77.185814,-3.601187,0.038785,0.003288,0.014989,0.042855,0.203051,0.021214,-0.078029
2579,235823901,-77.192169,-3.602323,0.040427,0.005745,0.004276,0.062839,-0.020388,-0.100837,-0.073227
2580,235840568,-77.193024,-3.602500,0.040717,0.003471,-0.004359,0.049151,0.304913,-0.009669,-0.035051
2581,235857235,-77.186295,-3.603100,0.039885,-0.004949,-0.000166,0.036153,0.755940,0.046596,-0.073816
2582,235873902,-77.182030,-3.603969,0.040575,-0.008273,0.001726,0.044587,0.614058,-0.049817,-0.068027
2583,235890569,-77.181541,-3.603124,0.041432,0.001357,0.020165,0.054759,0.387808,-0.027149,0.031484
2584,235907236,-77.184608,-3.602778,0.041223,0.014992,0.005969,0.054498,0.170805,0.030703,-0.011782
2585,235923903,-77.190239,-3.602447,0.039913,-0.001322,0.003376,0.029148,0.012531,0.080085,-0.023179
2586,235940570,-77.193642,-3.601799,0.040422,-0.007263,0.004121,0.034449,0.152415,-0.003573,0.014542
2587,235957237,-77.191765,-3.600722,0.039953,0.009030,0.004321,0.041644,0.465517,0.057609,0.027105
2588,235973904,-77.187080,-3.599693,0.039478,0.014725,0.022413,0.053617,0.634215,0.054203,0.023775
2589,235990571,-77.187141,-3.599243,0.039107,-0.005515,0.007662,0.037107,0.350363,0.037170,-0.006826
2590,236007238,-77.192558,-3.599301,0.039509,0.002961,0.002221,0.046758,0.029935,0.003503,-0.032118
2591,236023905,-77.198273,-3.600435,0.039699,-0.002610,-0.001884,0.039412,0.012480,-0.011193,-0.093768
2592,236040572,-77.199348,-3.600758,0.039589,-0.005481,0.001768,0.040411,0.289827,0.013607,-0.048421
2593,236057239,-77.196724,-3.600591,0.039744,0.009148,-0.013970,0.067878,0.511787,0.010149,-0.018147
2594,236073906,-77.188217,-3.600431,0.039962,0.004737,0.019283,0.030516,0.866766,-0.012896,-0.014049
2595,236090573,-77.181496,-3.601177,0.039523,0.000998,0.022165,0.038409,0.757169,0.029999,-0.078375
2596,236107240,-77.181709,-3.601266,0.039754,-0.001919,0.029059,0.045696,0.341744,0.014017,-0.034436
2597,236123907,-77.184235,-3.601403,0.039550,0.002667,0.000943,0.045053,0.202821,0.035557,-0.042914
2598,236140574,-77.188362,-3.601944,0.039920,-0.004035,-0.002088,0.041277,0.108463,-0.014420,-0.056476
2599,236157241,-77.189140,-3.602151,0.039703,0.000766,-0.003710,0.033854,0.307000,0.022328,-0.044502
2600,236173908,-77.185249,-3.601386,0.039857,0.004760,-0.009488,0.039082,0.588637,0.014081,0.017026
2601,236190575,-77.178185,-3.601463,0.039838,0.006175,0.003259,0.046617,0.778722,0.011814,-0.034628
2602,236207242,-77.175156,-3.601527,0.038945,0.006611,0.016026,0.057688,0.532149,0.073156,-0.046730
2603,236223909,-77.177376,-3.602127,0.039652,0.019006,0.017458,0.037256,0.224976,-0.039380,-0.054517
2604,236240576,-77.184433,-3.602664,0.040711,-0.005844,-0.003726,0.035012,-0.064826,-0.050380,-0.047409
2605,236257243,-77.187706,-3.603632,0.041063,0.003123,0.003052,0.043274,0.159817,-0.028059,-0.079963
2606,236273910,-77.185059,-3.603286,0.041827,0.005843,-0.005824,0.043419,0.516576,-0.030146,0.002350
2607,236290577,-77.178017,-3.601919,0.041534,-0.004143,-0.012796,0.047682,0.775969,0.044893,0.048107
2608,236307244,-77.173981,-3.601190,0.040510,-0.004319,0.008330,0.035450,0.594618,0.070467,0.001774
2609,236323911,-77.177010,-3.601644,0.040671,0.004688,0.021430,0.039783,0.173084,0.008792,-0.055836
2610,236340578,-77.187576,-3.601251,0.041520,0.004307,0.011252,0.030211,-0.277053,-0.027380,0.004066
2611,236357245,-77.196220,-3.602282,0.040964,0.006096,0.003435,0.027195,-0.165701,0.022136,-0.094575
2612,236373912,-77.195549,-3.602626,0.040588,0.005278,-0.013752,0.032363,0.394224,0.028872,-0.054350
2613,236390579,-77.186966,-3.602496,0.040780,-0.002119,-0.004618,0.042945,0.869353,0.020881,-0.023436
2614,236407246,-77.176582,-3.602268,0.040689,-0.001527,0.009018,0.045475,0.977656,0.011148,-0.014215
2615,236423913,-77.172775,-3.602457,0.040669,-0.001616,0.019711,0.042804,0.582977,0.025939,-0.043554
2616,236440580,-77.175575,-3.603299,0.041160,-0.000863,-0.007020,0.034033,0.188836,-0.028686,-0.070883
2617,236457247,-77.177742,-3.603827,0.041470,0.007183,0.005786,0.049564,0.224912,-0.008811,-0.056707
2618,236473914,-77.173576,-3.604132,0.039501,-0.004791,0.014281,0.035887,0.598268,0.114149,-0.072215
2619,236490581,-77.165154,-3.604742,0.037880,0.000742,0.013905,0.043371,0.855458,0.084106,-0.083305
2620,236507248,-77.160400,-3.604126,0.037649,-0.007554,0.019541,0.039948,0.639696,0.025747,0.006858
2621,236523915,-77.161049,-3.604912,0.039437,0.015838,0.004746,0.019087,0.322919,-0.103603,-0.050905
2622,236540582,-77.166969,-3.605638,0.040039,0.002487,0.005610,0.037238,0.002107,-0.041032,-0.060766
2623,236557249,-77.170433,-3.604366,0.039986,0.005896,-0.004363,0.028573,0.147542,0.033962,0.044259
2624,236573916,-77.167717,-3.603658,0.039597,0.004097,0.006882,0.051816,0.518279,0.023442,0.013287
2625,236590583,-77.163330,-3.602304,0.038373,-0.006264,0.006387,0.039404,0.612995,0.103341,0.033431
2626,236607250,-77.163254,-3.602089,0.038339,-0.002898,0.019725,0.034069,0.359737,0.013684,-0.016149
2627,236623917,-77.169647,-3.602425,0.038744,-0.007618,0.004352,0.050598,-0.027905,-0.020695,-0.042402
2628,236640584,-77.177406,-3.603918,0.039701,-0.010698,0.012658,0.044125,-0.104999,-0.085111,-0.098366
2629,236657251,-77.178902,-3.604832,0.039831,-0.005299,-0.011652,0.041948,0.267339,-0.024396,-0.077069
2630,236673918,-77.173058,-3.603778,0.038599,0.000094,0.005599,0.037952,0.699028,0.100920,0.015707
2631,236690585,-77.163818,-3.602045,0.038492,-0.008766,0.004404,0.044549,0.908553,0.040013,0.070877
2632,236707252,-77.160500,-3.601210,0.038648,-0.008430,0.023065,0.042758,0.556186,-0.000845,0.025043
2633,236723919,-77.164696,-3.602233,0.039728,0.013218,0.003814,0.037079,0.106709,-0.062918,-0.074879
2634,236740586,-77.172379,-3.602991,0.040524,-0.015705,0.002744,0.062593,-0.103731,-0.030748,-0.066580
2635,236757253,-77.175423,-3.603270,0.039558,0.010757,-0.000757,0.042534,0.169255,0.059133,-0.056361
2636,236773920,-77.169670,-3.602670,0.038666,0.006543,-0.006968,0.041134,0.696313,0.079956,-0.007825
2637,236790587,-77.158447,-3.602459,0.038530,0.008670,-0.003231,0.044475,1.026768,0.027246,-0.018774
2638,236807254,-77.149734,-3.602101,0.037579,-0.000283,0.026397,0.048177,0.873348,0.078714,-0.022654
2639,236823921,-77.152924,-3.602407,0.037938,0.009423,0.013970,0.044925,0.164158,0.001569,-0.045667
2640,236840588,-77.160103,-3.602996,0.037927,-0.003445,0.009459,0.038448,-0.074072,-0.018531,-0.057360
2641,236857255,-77.166092,-3.603585,0.037669,-0.010826,-0.014283,0.037324,-0.005289,0.005116,-0.063494
2642,236873922,-77.166389,-3.603327,0.037674,-0.003628,-0.007982,0.034501,0.335174,0.041883,-0.020285
2643,236890589,-77.161072,-3.602402,0.037130,0.002177,-0.008582,0.054893,0.672801,0.063129,0.015771
2644,236907256,-77.153931,-3.601341,0.036114,0.000794,0.003095,0.029268,0.780041,0.075705,0.022494
2645,236923923,-77.152023,-3.600742,0.035956,0.001963,0.031761,0.045201,0.467464,0.043202,0.000685
2646,236940590,-77.157188,-3.601285,0.035630,0.012759,0.004818,0.061810,0.043740,0.021662,-0.064480
2647,236957257,-77.165016,-3.602286,0.036882,-0.006506,-0.002874,0.041409,-0.110711,-0.071498,-0.071536
2648,236973924,-77.167099,-3.601050,0.038174,-0.010948,-0.006266,0.040568,0.236796,-0.057718,0.064128
2649,236990591,-77.165741,-3.600693,0.037955,0.005474,0.017319,0.061340,0.434705,0.038899,-0.012883
2650,237007258,-77.165085,-3.600578,0.038074,0.002826,0.023292,0.038935,0.395415,0.005257,-0.021066
2651,237023925,-77.168472,-3.600318,0.038211,-0.000237,0.006313,0.053105,0.152300,0.010482,-0.012307
2652,237040592,-77.171913,-3.600328,0.038886,0.002604,-0.005750,0.050074,0.151390,-0.029173,-0.020772
2653,237057259,-77.170662,-3.599337,0.037611,0.010357,0.008353,0.045399,0.425113,0.094005,0.012915
2654,237073926,-77.164658,-3.600003,0.036929,0.005174,0.009022,0.025542,0.712193,0.046289,-0.077542
2655,237090593,-77.156738,-3.600571,0.037267,0.008234,0.015947,0.030971,0.831856,-0.025472,-0.055759
2656,237107260,-77.152298,-3.600634,0.037832,0.010816,0.013655,0.047528,0.622894,-0.003688,-0.029724
2657,237123927,-77.155479,-3.601995,0.037117,-0.010158,0.013963,0.045107,0.161264,0.035403,-0.117959
2658,237140594,-77.157326,-3.602051,0.038257,-0.005005,-0.010656,0.052331,0.248654,-0.062636,-0.014650
2659,237157261,-77.154594,-3.602431,0.038136,0.002780,0.004026,0.049340,0.516883,0.034123,-0.057513
2660,237173928,-77.146629,-3.602263,0.036775,-0.003671,0.000018,0.038182,0.827181,0.090227,-0.036511
2661,237190595,-77.138832,-3.601707,0.035438,0.009214,0.020272,0.040502,0.818435,0.097450,-0.014727
2662,237207262,-77.139771,-3.601493,0.035922,-0.006290,0.020609,0.047357,0.300610,-0.012947,-0.010219
2663,237223929,-77.150536,-3.601526,0.036752,-0.001400,0.007271,0.039954,-0.288911,-0.019952,-0.023961
2664,237240596,-77.158920,-3.602447,0.037893,0.017814,0.003434,0.046797,-0.144084,-0.052532,-0.071549
2665,237257263,-77.159477,-3.602244,0.037167,-0.002514,0.012882,0.053306,0.319486,0.042152,-0.023103
2666,237273930,-77.156235,-3.602203,0.036704,-0.003076,0.012650,0.041288,0.546364,0.044406,-0.033770
2667,237290597,-77.155037,-3.601580,0.036654,0.000925,0.033793,0.046885,0.427149,0.022277,0.007408
2668,237307264,-77.157181,-3.600738,0.036653,-0.005620,0.012215,0.046594,0.225949,0.025286,0.019498
2669,237323931,-77.160545,-3.599617,0.035565,-0.004141,0.002946,0.044809,0.149149,0.083325,0.024057
2670,237340598,-77.164322,-3.599568,0.035610,0.013531,-0.005347,0.038434,0.129351,-0.002689,-0.022629
2671,237357265,-77.162720,-3.599774,0.035995,0.004044,0.012992,0.051949,0.452801,-0.025856,-0.032707
2672,237373932,-77.155159,-3.599982,0.035322,0.001972,-0.003145,0.047339,0.805295,0.049580,-0.049765
2673,237390599,-77.149406,-3.599951,0.036121,-0.007355,0.015440,0.039655,0.702230,-0.025357,-0.018877
2674,237407266,-77.150314,-3.599435,0.036205,0.011554,0.008268,0.034963,0.300981,0.016655,0.001735
2675,237423933,-77.154907,-3.599349,0.035658,-0.003258,-0.001427,0.018800,0.076909,0.036645,-0.029147
2676,237440600,-77.156265,-3.599262,0.036816,0.015090,0.002091,0.040568,0.276611,-0.041032,-0.012217
2677,237457267,-77.153587,-3.598396,0.036892,0.000533,-0.006217,0.046813,0.515846,0.014977,0.024057
2678,237473934,-77.146080,-3.597078,0.037312,-0.002507,0.006702,0.042696,0.806153,0.010789,0.052589
2679,237490601,-77.140633,-3.597232,0.036463,0.001413,0.033169,0.065609,0.679089,0.044009,-0.045194
2680,237507268,-77.141602,-3.596796,0.037089,0.011158,0.002278,0.045445,0.299099,-0.014446,0.004412
2681,237523935,-77.149063,-3.596262,0.037905,0.001162,0.002860,0.035975,-0.089977,-0.034193,0.013978
2682,237540602,-77.155167,-3.597168,0.036849,-0.016581,-0.002369,0.033900,-0.014253,0.052730,-0.095062
2683,237557269,-77.155281,-3.597476,0.035705,0.006352,-0.002695,0.036250,0.342909,0.071876,-0.062085
2684,237573936,-77.148933,-3.597273,0.035119,0.004534,0.006930,0.034804,0.734182,0.049375,-0.025305
2685,237590603,-77.140160,-3.595277,0.034272,0.000586,0.027033,0.035314,0.877113,0.093109,0.075167
2686,237607270,-77.137566,-3.595385,0.035194,-0.000370,0.025311,0.053773,0.512414,-0.032925,-0.025139
2687,237623937,-77.142715,-3.596112,0.036798,0.007642,0.018041,0.044309,0.054741,-0.101401,-0.047934
2688,237640604,-77.147881,-3.596211,0.036713,-0.013836,0.005690,0.044299,0.043266,0.014657,-0.035025
2689,237657271,-77.148071,-3.594809,0.036579,0.012889,0.000907,0.046833,0.344049,0.025312,0.055330
2690,237673938,-77.145180,-3.593518,0.035943,0.016751,-0.003680,0.044148,0.525681,0.069788,0.037683
2691,237690605,-77.145782,-3.592501,0.035147,0.011642,-0.000193,0.049091,0.315055,0.069148,0.020714
2692,237707272,-77.152336,-3.592836,0.036286,-0.002351,0.011414,0.052848,-0.034782,-0.046756,-0.036396
2693,237723939,-77.159248,-3.592154,0.036498,-0.015201,0.011310,0.045777,-0.059537,0.010405,0.013030
2694,237740606,-77.160400,-3.592996,0.036187,0.009827,0.001363,0.037832,0.284551,0.021483,-0.083126
2695,237757273,-77.152054,-3.592837,0.035687,-0.001974,-0.004845,0.028079,0.852448,0.040731,-0.025971
2696,237773940,-77.141434,-3.593601,0.035052,0.004776,0.019329,0.057446,0.989015,0.044086,-0.083856
2697,237790607,-77.137108,-3.594795,0.034303,0.016504,0.021290,0.038581,0.611535,0.044470,-0.109430
2698,237807274,-77.139320,-3.594338,0.033746,0.004112,0.008636,0.058125,0.219200,0.055304,-0.011001
2699,237823941,-77.140076,-3.594743,0.033988,-0.004021,-0.002176,0.041629,0.309830,-0.013229,-0.046922
